Driver,LapTime
HUL,110.74
HUL,93.032
HUL,138.567
HUL,99.31
HUL,95.606
HUL,97.76
HUL,95.926
HUL,96.644
HUL,96.15
HUL,96.066
HUL,123.457
LAW,97.315
LAW,96.245
LAW,126.046
LAW,93.677
LAW,111.997
LAW,137.908
LAW,93.105
LAW,117.19
LAW,93.022
LAW,112.794
LAW,102.669
LAW,131.83
LAW,93.029
LAW,124.676
LAW,118.851
LAW,92.529
LAW,115.515
LAW,97.009
LAW,96.811
LAW,97.54
LAW,97.48
LAW,98.374
LAW,144.598
OCO,96.879
OCO,112.688
OCO,94.679
OCO,123.028
OCO,93.955
OCO,118.808
OCO,93.362
OCO,113.443
OCO,92.674
OCO,132.034
OCO,92.601
OCO,103.418
OCO,95.993
OCO,96.154
OCO,96.28
OCO,96.329
OCO,138.401
OCO,149.661
CRA,116.847
CRA,111.899
CRA,99.495
CRA,128.202
CRA,97.099
CRA,120.304
CRA,96.362
CRA,136.719
LIN,97.043
LIN,108.037
LIN,96.978
LIN,94.794
LIN,107.731
LIN,136.524
LIN,93.458
LIN,123.889
LIN,92.891
LIN,115.542
LIN,137.108
LIN,97.094
LIN,104.059
LIN,124.401
LIN,109.654
LIN,127.872
LIN,93.177
LIN,92.665
LIN,110.889
LIN,120.985
LIN,96.951
LIN,97.123
LIN,97.403
LIN,130.764
LIN,137.26
COL,97.349
COL,131.773
COL,107.787
COL,96.025
COL,95.687
COL,95.403
COL,95.167
COL,101.52
COL,93.934
COL,119.478
COL,123.112
COL,93.361
COL,94.048
COL,99.985
COL,95.264
COL,94.892
COL,96.405
COL,117.784
COL,140.481
HAM,97.256
HAM,95.644
HAM,121.529
HAM,93.822
HAM,137.355
HAM,93.356
HAM,132.945
HAM,99.063
HAM,136.48
HAM,92.04
HAM,119.119
HAM,92.083
HAM,95.755
HAM,94.719
HAM,96.657
HAM,135.006
SAI,95.119
SAI,133.037
SAI,94.354
SAI,129.544
SAI,93.758
SAI,130.793
SAI,93.383
SAI,124.28
SAI,112.222
SAI,133.265
SAI,108.764
SAI,94.341
SAI,146.858
SAI,93.674
SAI,138.575
SAI,93.478
SAI,111.963
SAI,94.683
SAI,95.048
SAI,95.422
SAI,94.972
SAI,133.519
RUS,93.312
RUS,129.642
RUS,92.429
RUS,133.726
RUS,92.273
RUS,112.044
RUS,91.755
RUS,144.584
RUS,92.084
RUS,139.364
RUS,91.666
RUS,114.127
RUS,95.419
RUS,95.564
RUS,95.572
RUS,95.56
RUS,95.818
RUS,95.185
RUS,95.311
RUS,99.168
RUS,134.783
BOT,98.311
BOT,127.873
BOT,97.276
BOT,116.257
BOT,95.598
BOT,128.838
BOT,95.485
BOT,117.341
BOT,94.766
BOT,131.589
BOT,94.724
BOT,139.99
BOT,94.49
BOT,133.771
BOT,99.634
BOT,99.771
BOT,101.043
BOT,100.649
BOT,100.263
BOT,120.29
PIA,94.053
PIA,137.116
PIA,92.812
PIA,120.247
PIA,144.48
PIA,92.778
PIA,131.491
PIA,92.339
PIA,110.761
PIA,92.397
PIA,144.486
PIA,108.44
PIA,91.865
PIA,111.456
PIA,96.413
PIA,96.17
PIA,96.172
PIA,99.33
PIA,128.002
PIA,147.873
BEA,97.274
BEA,128.161
BEA,94.949
BEA,125.1
BEA,94.221
BEA,138.757
BEA,93.913
BEA,110.863
BEA,124.329
BEA,92.9
BEA,92.9
BEA,140.33
BEA,96.384
BEA,96.563
BEA,97.558
BEA,97.016
BEA,97.207
BEA,97.367
BEA,98.469
BEA,115.276
BEA,123.572
