Driver,LapTime
HAD,82.051
HAD,73.877
HAD,106.398
HAD,92.193
HAD,76.853
HAD,73.96
HAD,136.081
RUS,88.464
RUS,83.752
RUS,73.902
RUS,117.515
RUS,95.113
RUS,80.1
RUS,73.483
RUS,110.329
RUS,73.656
RUS,89.07
RUS,76.762
RUS,84.63
RUS,83.619
RUS,85.394
RUS,75.726
RUS,115.563
RUS,91.115
RUS,76.825
RUS,133.043
BOT,98.976
BOT,81.115
BOT,77.706
BOT,97.778
BOT,78.472
BOT,76.434
BOT,98.473
BOT,76.083
BOT,94.984
BOT,76.391
BOT,91.004
BOT,83.706
BOT,75.451
BOT,135.522
PIA,98.236
PIA,91.143
PIA,75.328
PIA,89.889
PIA,73.945
PIA,88.369
PIA,74.103
PIA,98.556
PIA,74.246
PIA,135.729
PIA,99.0
PIA,74.04
PIA,101.29
PIA,73.698
PIA,107.003
PIA,83.725
PIA,139.14
BEA,97.652
BEA,88.439
BEA,76.024
BEA,96.403
BEA,75.131
BEA,98.292
BEA,74.825
BEA,96.044
BEA,74.943
BEA,102.071
BEA,75.085
BEA,88.519
BEA,79.698
BEA,74.487
BEA,103.833
BEA,89.619
